Filename,LogPath,XYZPath,Dipole,Energy
1300,./Data1/logs/1300.log,./Data1/coord/1300.xyz,8.566,-50.4636576
1301,./Data1/logs/1301.log,./Data1/coord/1301.xyz,6.485,-50.4531641
1302,./Data1/logs/1302.log,./Data1/coord/1302.xyz,6.490,-50.4531642
1303,./Data1/logs/1303.log,./Data1/coord/1303.xyz,8.569,-50.4636574
1304,./Data1/logs/1304.log,./Data1/coord/1304.xyz,8.569,-50.4636571
1305,./Data1/logs/1305.log,./Data1/coord/1305.xyz,8.565,-50.4636576
1306,./Data1/logs/1306.log,./Data1/coord/1306.xyz,8.570,-50.4636571
1307,./Data1/logs/1307.log,./Data1/coord/1307.xyz,8.566,-50.4636577
1308,./Data1/logs/1308.log,./Data1/coord/1308.xyz,8.570,-50.4636573
1309,./Data1/logs/1309.log,./Data1/coord/1309.xyz,8.568,-50.4636571
130,./Data1/logs/130.log,./Data1/coord/130.xyz,5.620,-50.4549017
1310,./Data1/logs/1310.log,./Data1/coord/1310.xyz,8.572,-50.4636571
1311,./Data1/logs/1311.log,./Data1/coord/1311.xyz,8.571,-50.4636569
1312,./Data1/logs/1312.log,./Data1/coord/1312.xyz,8.566,-50.4636577
1313,./Data1/logs/1313.log,./Data1/coord/1313.xyz,8.571,-50.4636572
1314,./Data1/logs/1314.log,./Data1/coord/1314.xyz,8.572,-50.4636571
1315,./Data1/logs/1315.log,./Data1/coord/1315.xyz,8.571,-50.4636571
1316,./Data1/logs/1316.log,./Data1/coord/1316.xyz,8.569,-50.4636570
1317,./Data1/logs/1317.log,./Data1/coord/1317.xyz,8.569,-50.4636569
1318,./Data1/logs/1318.log,./Data1/coord/1318.xyz,8.571,-50.4636570
1319,./Data1/logs/1319.log,./Data1/coord/1319.xyz,8.565,-50.4636577
131,./Data1/logs/131.log,./Data1/coord/131.xyz,3.116,-50.4642282
1320,./Data1/logs/1320.log,./Data1/coord/1320.xyz,4.582,-50.4544783
1321,./Data1/logs/1321.log,./Data1/coord/1321.xyz,7.279,-50.4553923
1322,./Data1/logs/1322.log,./Data1/coord/1322.xyz,4.144,-50.4707137
1323,./Data1/logs/1323.log,./Data1/coord/1323.xyz,4.146,-50.4707137
1324,./Data1/logs/1324.log,./Data1/coord/1324.xyz,4.139,-50.4707136
1325,./Data1/logs/1325.log,./Data1/coord/1325.xyz,4.147,-50.4707137
1326,./Data1/logs/1326.log,./Data1/coord/1326.xyz,4.137,-50.4707135
1327,./Data1/logs/1327.log,./Data1/coord/1327.xyz,4.144,-50.4707137
1328,./Data1/logs/1328.log,./Data1/coord/1328.xyz,4.144,-50.4707134
1329,./Data1/logs/1329.log,./Data1/coord/1329.xyz,7.289,-50.4553915
132,./Data1/logs/132.log,./Data1/coord/132.xyz,5.609,-50.4549019
1330,./Data1/logs/1330.log,./Data1/coord/1330.xyz,4.142,-50.4707128
1331,./Data1/logs/1331.log,./Data1/coord/1331.xyz,4.137,-50.4707138
1332,./Data1/logs/1332.log,./Data1/coord/1332.xyz,4.148,-50.4707134
1333,./Data1/logs/1333.log,./Data1/coord/1333.xyz,4.142,-50.4707136
1334,./Data1/logs/1334.log,./Data1/coord/1334.xyz,4.138,-50.4707138
1335,./Data1/logs/1335.log,./Data1/coord/1335.xyz,4.146,-50.4707138
1336,./Data1/logs/1336.log,./Data1/coord/1336.xyz,4.142,-50.4707132
1337,./Data1/logs/1337.log,./Data1/coord/1337.xyz,2.691,-50.4619221
1338,./Data1/logs/1338.log,./Data1/coord/1338.xyz,4.145,-50.4707133
1339,./Data1/logs/1339.log,./Data1/coord/1339.xyz,4.142,-50.4707136
133,./Data1/logs/133.log,./Data1/coord/133.xyz,8.118,-50.4570842
1340,./Data1/logs/1340.log,./Data1/coord/1340.xyz,2.692,-50.4619221
1341,./Data1/logs/1341.log,./Data1/coord/1341.xyz,2.694,-50.4619219
1342,./Data1/logs/1342.log,./Data1/coord/1342.xyz,4.135,-50.4707136
1343,./Data1/logs/1343.log,./Data1/coord/1343.xyz,2.690,-50.4619222
1344,./Data1/logs/1344.log,./Data1/coord/1344.xyz,2.688,-50.4619221
1345,./Data1/logs/1345.log,./Data1/coord/1345.xyz,2.690,-50.4619221
1346,./Data1/logs/1346.log,./Data1/coord/1346.xyz,2.687,-50.4619221
1347,./Data1/logs/1347.log,./Data1/coord/1347.xyz,2.692,-50.4619221
1348,./Data1/logs/1348.log,./Data1/coord/1348.xyz,2.688,-50.4619222
1349,./Data1/logs/1349.log,./Data1/coord/1349.xyz,4.142,-50.4707135
134,./Data1/logs/134.log,./Data1/coord/134.xyz,3.235,-50.4573881
1350,./Data1/logs/1350.log,./Data1/coord/1350.xyz,2.690,-50.4619222
1351,./Data1/logs/1351.log,./Data1/coord/1351.xyz,2.690,-50.4619221
1352,./Data1/logs/1352.log,./Data1/coord/1352.xyz,2.692,-50.4619220
1353,./Data1/logs/1353.log,./Data1/coord/1353.xyz,2.687,-50.4619221
1354,./Data1/logs/1354.log,./Data1/coord/1354.xyz,2.688,-50.4619221
1355,./Data1/logs/1355.log,./Data1/coord/1355.xyz,2.690,-50.4619221
1356,./Data1/logs/1356.log,./Data1/coord/1356.xyz,2.690,-50.4619221
1357,./Data1/logs/1357.log,./Data1/coord/1357.xyz,2.689,-50.4619221
1358,./Data1/logs/1358.log,./Data1/coord/1358.xyz,2.691,-50.4619220
1359,./Data1/logs/1359.log,./Data1/coord/1359.xyz,3.037,-50.4682124
135,./Data1/logs/135.log,./Data1/coord/135.xyz,3.794,-50.4643373
1360,./Data1/logs/1360.log,./Data1/coord/1360.xyz,3.231,-50.4681927
1361,./Data1/logs/1361.log,./Data1/coord/1361.xyz,3.049,-50.4682117
1362,./Data1/logs/1362.log,./Data1/coord/1362.xyz,3.038,-50.4682110
1363,./Data1/logs/1363.log,./Data1/coord/1363.xyz,3.033,-50.4682125
1364,./Data1/logs/1364.log,./Data1/coord/1364.xyz,3.153,-50.4681916
1365,./Data1/logs/1365.log,./Data1/coord/1365.xyz,3.036,-50.4682125
1366,./Data1/logs/1366.log,./Data1/coord/1366.xyz,3.112,-50.4642281
1367,./Data1/logs/1367.log,./Data1/coord/1367.xyz,3.034,-50.4682125
1368,./Data1/logs/1368.log,./Data1/coord/1368.xyz,3.040,-50.4682121
1369,./Data1/logs/1369.log,./Data1/coord/1369.xyz,3.035,-50.4682118
136,./Data1/logs/136.log,./Data1/coord/136.xyz,6.591,-50.4515047
1370,./Data1/logs/1370.log,./Data1/coord/1370.xyz,3.042,-50.4682095
1371,./Data1/logs/1371.log,./Data1/coord/1371.xyz,3.150,-50.4681918
1372,./Data1/logs/1372.log,./Data1/coord/1372.xyz,3.925,-50.4684692
1373,./Data1/logs/1373.log,./Data1/coord/1373.xyz,3.032,-50.4682125
1374,./Data1/logs/1374.log,./Data1/coord/1374.xyz,3.212,-50.4681913
1375,./Data1/logs/1375.log,./Data1/coord/1375.xyz,3.097,-50.4681974
1376,./Data1/logs/1376.log,./Data1/coord/1376.xyz,3.043,-50.4682104
1377,./Data1/logs/1377.log,./Data1/coord/1377.xyz,6.288,-50.4449365
1378,./Data1/logs/1378.log,./Data1/coord/1378.xyz,5.421,-50.4484933
1379,./Data1/logs/1379.log,./Data1/coord/1379.xyz,6.286,-50.4449365
137,./Data1/logs/137.log,./Data1/coord/137.xyz,4.575,-50.4544781
1380,./Data1/logs/1380.log,./Data1/coord/1380.xyz,6.286,-50.4449367
1381,./Data1/logs/1381.log,./Data1/coord/1381.xyz,5.416,-50.4484935
1382,./Data1/logs/1382.log,./Data1/coord/1382.xyz,6.291,-50.4449367
1383,./Data1/logs/1383.log,./Data1/coord/1383.xyz,6.282,-50.4449366
1384,./Data1/logs/1384.log,./Data1/coord/1384.xyz,6.280,-50.4449367
1385,./Data1/logs/1385.log,./Data1/coord/1385.xyz,3.053,-50.4682063
1386,./Data1/logs/1386.log,./Data1/coord/1386.xyz,6.735,-50.4504865
1387,./Data1/logs/1387.log,./Data1/coord/1387.xyz,6.738,-50.4504865
1388,./Data1/logs/1388.log,./Data1/coord/1388.xyz,6.736,-50.4504865
1389,./Data1/logs/1389.log,./Data1/coord/1389.xyz,6.737,-50.4504864
138,./Data1/logs/138.log,./Data1/coord/138.xyz,3.118,-50.4642273
1390,./Data1/logs/1390.log,./Data1/coord/1390.xyz,6.733,-50.4504864
1391,./Data1/logs/1391.log,./Data1/coord/1391.xyz,6.735,-50.4504865
1392,./Data1/logs/1392.log,./Data1/coord/1392.xyz,6.735,-50.4504865
1393,./Data1/logs/1393.log,./Data1/coord/1393.xyz,6.735,-50.4504864
1394,./Data1/logs/1394.log,./Data1/coord/1394.xyz,6.733,-50.4504865
1395,./Data1/logs/1395.log,./Data1/coord/1395.xyz,6.735,-50.4504864
1396,./Data1/logs/1396.log,./Data1/coord/1396.xyz,6.737,-50.4504864
1397,./Data1/logs/1397.log,./Data1/coord/1397.xyz,6.734,-50.4504865
1398,./Data1/logs/1398.log,./Data1/coord/1398.xyz,6.735,-50.4504865
1399,./Data1/logs/1399.log,./Data1/coord/1399.xyz,6.734,-50.4504865
139,./Data1/logs/139.log,./Data1/coord/139.xyz,4.578,-50.4544783
13,./Data1/logs/13.log,./Data1/coord/13.xyz,5.885,-50.4540681
1400,./Data1/logs/1400.log,./Data1/coord/1400.xyz,6.735,-50.4504865
1401,./Data1/logs/1401.log,./Data1/coord/1401.xyz,6.735,-50.4504865
1402,./Data1/logs/1402.log,./Data1/coord/1402.xyz,6.734,-50.4504865
1403,./Data1/logs/1403.log,./Data1/coord/1403.xyz,6.736,-50.4504864
1404,./Data1/logs/1404.log,./Data1/coord/1404.xyz,7.624,-50.4620018
1405,./Data1/logs/1405.log,./Data1/coord/1405.xyz,6.030,-50.4515428
1406,./Data1/logs/1406.log,./Data1/coord/1406.xyz,6.014,-50.4515429
1407,./Data1/logs/1407.log,./Data1/coord/1407.xyz,6.015,-50.4515430
1408,./Data1/logs/1408.log,./Data1/coord/1408.xyz,6.015,-50.4515434
1409,./Data1/logs/1409.log,./Data1/coord/1409.xyz,6.013,-50.4515429
140,./Data1/logs/140.log,./Data1/coord/140.xyz,5.867,-50.4540681
1410,./Data1/logs/1410.log,./Data1/coord/1410.xyz,6.139,-50.4515126
1411,./Data1/logs/1411.log,./Data1/coord/1411.xyz,4.480,-50.4538152
1412,./Data1/logs/1412.log,./Data1/coord/1412.xyz,6.012,-50.4515427
1413,./Data1/logs/1413.log,./Data1/coord/1413.xyz,5.995,-50.4515432
1414,./Data1/logs/1414.log,./Data1/coord/1414.xyz,7.261,-50.4389193
1415,./Data1/logs/1415.log,./Data1/coord/1415.xyz,6.069,-50.4474796
1416,./Data1/logs/1416.log,./Data1/coord/1416.xyz,2.884,-50.4725032
1417,./Data1/logs/1417.log,./Data1/coord/1417.xyz,2.882,-50.4725032
1418,./Data1/logs/1418.log,./Data1/coord/1418.xyz,2.881,-50.4725030
1419,./Data1/logs/1419.log,./Data1/coord/1419.xyz,2.881,-50.4725032
141,./Data1/logs/141.log,./Data1/coord/141.xyz,3.755,-50.4694277
1420,./Data1/logs/1420.log,./Data1/coord/1420.xyz,6.130,-50.4402324
1421,./Data1/logs/1421.log,./Data1/coord/1421.xyz,2.883,-50.4725031
1422,./Data1/logs/1422.log,./Data1/coord/1422.xyz,2.881,-50.4725032
1423,./Data1/logs/1423.log,./Data1/coord/1423.xyz,2.879,-50.4725030
1424,./Data1/logs/1424.log,./Data1/coord/1424.xyz,2.887,-50.4725030
1425,./Data1/logs/1425.log,./Data1/coord/1425.xyz,2.880,-50.4725031
1426,./Data1/logs/1426.log,./Data1/coord/1426.xyz,2.881,-50.4725032
1427,./Data1/logs/1427.log,./Data1/coord/1427.xyz,2.880,-50.4725031
1428,./Data1/logs/1428.log,./Data1/coord/1428.xyz,2.890,-50.4725030
1429,./Data1/logs/1429.log,./Data1/coord/1429.xyz,2.880,-50.4725031
142,./Data1/logs/142.log,./Data1/coord/142.xyz,3.751,-50.4694277
1430,./Data1/logs/1430.log,./Data1/coord/1430.xyz,2.884,-50.4725031
1431,./Data1/logs/1431.log,./Data1/coord/1431.xyz,2.883,-50.4725031
1432,./Data1/logs/1432.log,./Data1/coord/1432.xyz,2.886,-50.4725029
1433,./Data1/logs/1433.log,./Data1/coord/1433.xyz,2.878,-50.4725030
1434,./Data1/logs/1434.log,./Data1/coord/1434.xyz,6.638,-50.4470415
1435,./Data1/logs/1435.log,./Data1/coord/1435.xyz,2.881,-50.4725032
1436,./Data1/logs/1436.log,./Data1/coord/1436.xyz,6.628,-50.4470423
1437,./Data1/logs/1437.log,./Data1/coord/1437.xyz,6.637,-50.4470413
1438,./Data1/logs/1438.log,./Data1/coord/1438.xyz,6.628,-50.4470423
1439,./Data1/logs/1439.log,./Data1/coord/1439.xyz,6.633,-50.4470418
143,./Data1/logs/143.log,./Data1/coord/143.xyz,3.751,-50.4694277
1440,./Data1/logs/1440.log,./Data1/coord/1440.xyz,6.036,-50.4612693
1441,./Data1/logs/1441.log,./Data1/coord/1441.xyz,6.492,-50.4531636
1442,./Data1/logs/1442.log,./Data1/coord/1442.xyz,6.492,-50.4531636
1443,./Data1/logs/1443.log,./Data1/coord/1443.xyz,6.496,-50.4531640
1444,./Data1/logs/1444.log,./Data1/coord/1444.xyz,6.496,-50.4531640
1445,./Data1/logs/1445.log,./Data1/coord/1445.xyz,6.495,-50.4531638
1446,./Data1/logs/1446.log,./Data1/coord/1446.xyz,6.490,-50.4531637
1447,./Data1/logs/1447.log,./Data1/coord/1447.xyz,6.484,-50.4531631
1448,./Data1/logs/1448.log,./Data1/coord/1448.xyz,6.495,-50.4531637
1449,./Data1/logs/1449.log,./Data1/coord/1449.xyz,6.492,-50.4531638
144,./Data1/logs/144.log,./Data1/coord/144.xyz,3.748,-50.4694276
1450,./Data1/logs/1450.log,./Data1/coord/1450.xyz,6.491,-50.4531636
1451,./Data1/logs/1451.log,./Data1/coord/1451.xyz,6.487,-50.4531636
1452,./Data1/logs/1452.log,./Data1/coord/1452.xyz,6.488,-50.4531641
1453,./Data1/logs/1453.log,./Data1/coord/1453.xyz,6.498,-50.4531639
1454,./Data1/logs/1454.log,./Data1/coord/1454.xyz,6.500,-50.4531639
1455,./Data1/logs/1455.log,./Data1/coord/1455.xyz,6.500,-50.4531638
1456,./Data1/logs/1456.log,./Data1/coord/1456.xyz,6.497,-50.4531640
1457,./Data1/logs/1457.log,./Data1/coord/1457.xyz,6.492,-50.4531633
1458,./Data1/logs/1458.log,./Data1/coord/1458.xyz,6.503,-50.4531638
1459,./Data1/logs/1459.log,./Data1/coord/1459.xyz,4.566,-50.4602123
145,./Data1/logs/145.log,./Data1/coord/145.xyz,3.755,-50.4694277
1460,./Data1/logs/1460.log,./Data1/coord/1460.xyz,4.573,-50.4602121
1461,./Data1/logs/1461.log,./Data1/coord/1461.xyz,4.577,-50.4602120
1462,./Data1/logs/1462.log,./Data1/coord/1462.xyz,5.614,-50.4549018
1463,./Data1/logs/1463.log,./Data1/coord/1463.xyz,4.579,-50.4602119
1464,./Data1/logs/1464.log,./Data1/coord/1464.xyz,4.569,-50.4602121
1465,./Data1/logs/1465.log,./Data1/coord/1465.xyz,4.563,-50.4602123
1466,./Data1/logs/1466.log,./Data1/coord/1466.xyz,4.564,-50.4602123
1467,./Data1/logs/1467.log,./Data1/coord/1467.xyz,4.580,-50.4602120
1468,./Data1/logs/1468.log,./Data1/coord/1468.xyz,4.572,-50.4602122
1469,./Data1/logs/1469.log,./Data1/coord/1469.xyz,4.567,-50.4602122
146,./Data1/logs/146.log,./Data1/coord/146.xyz,3.757,-50.4694277
1470,./Data1/logs/1470.log,./Data1/coord/1470.xyz,4.571,-50.4602122
1471,./Data1/logs/1471.log,./Data1/coord/1471.xyz,4.577,-50.4602119
1472,./Data1/logs/1472.log,./Data1/coord/1472.xyz,4.574,-50.4602121
1473,./Data1/logs/1473.log,./Data1/coord/1473.xyz,4.583,-50.4602119
1474,./Data1/logs/1474.log,./Data1/coord/1474.xyz,4.587,-50.4602116
1475,./Data1/logs/1475.log,./Data1/coord/1475.xyz,4.569,-50.4602121
1476,./Data1/logs/1476.log,./Data1/coord/1476.xyz,4.569,-50.4602122
1477,./Data1/logs/1477.log,./Data1/coord/1477.xyz,4.580,-50.4602119
1478,./Data1/logs/1478.log,./Data1/coord/1478.xyz,3.118,-50.4642280
1479,./Data1/logs/1479.log,./Data1/coord/1479.xyz,5.750,-50.4579699
147,./Data1/logs/147.log,./Data1/coord/147.xyz,8.059,-50.4568360
1480,./Data1/logs/1480.log,./Data1/coord/1480.xyz,5.752,-50.4579699
1481,./Data1/logs/1481.log,./Data1/coord/1481.xyz,5.750,-50.4579698
1482,./Data1/logs/1482.log,./Data1/coord/1482.xyz,5.751,-50.4579699
1483,./Data1/logs/1483.log,./Data1/coord/1483.xyz,5.750,-50.4579699
1484,./Data1/logs/1484.log,./Data1/coord/1484.xyz,5.757,-50.4579699
1485,./Data1/logs/1485.log,./Data1/coord/1485.xyz,5.751,-50.4579699
1486,./Data1/logs/1486.log,./Data1/coord/1486.xyz,5.751,-50.4579699
1487,./Data1/logs/1487.log,./Data1/coord/1487.xyz,5.978,-50.4521278
1488,./Data1/logs/1488.log,./Data1/coord/1488.xyz,5.749,-50.4579698
1489,./Data1/logs/1489.log,./Data1/coord/1489.xyz,5.749,-50.4579698
148,./Data1/logs/148.log,./Data1/coord/148.xyz,3.752,-50.4694277
1490,./Data1/logs/1490.log,./Data1/coord/1490.xyz,5.754,-50.4579699
1491,./Data1/logs/1491.log,./Data1/coord/1491.xyz,5.749,-50.4579698
1492,./Data1/logs/1492.log,./Data1/coord/1492.xyz,5.752,-50.4579699
1493,./Data1/logs/1493.log,./Data1/coord/1493.xyz,5.752,-50.4579699
1494,./Data1/logs/1494.log,./Data1/coord/1494.xyz,5.751,-50.4579699
1495,./Data1/logs/1495.log,./Data1/coord/1495.xyz,5.752,-50.4579699
1496,./Data1/logs/1496.log,./Data1/coord/1496.xyz,7.438,-50.4412934
1497,./Data1/logs/1497.log,./Data1/coord/1497.xyz,5.751,-50.4579699
1498,./Data1/logs/1498.log,./Data1/coord/1498.xyz,5.749,-50.4579698
1499,./Data1/logs/1499.log,./Data1/coord/1499.xyz,4.690,-50.4616253
149,./Data1/logs/149.log,./Data1/coord/149.xyz,3.757,-50.4694277
14,./Data1/logs/14.log,./Data1/coord/14.xyz,5.858,-50.4540680
1500,./Data1/logs/1500.log,./Data1/coord/1500.xyz,4.693,-50.4616254
1501,./Data1/logs/1501.log,./Data1/coord/1501.xyz,7.658,-50.4578889
1502,./Data1/logs/1502.log,./Data1/coord/1502.xyz,8.699,-50.4545442
1503,./Data1/logs/1503.log,./Data1/coord/1503.xyz,3.232,-50.4573882
1504,./Data1/logs/1504.log,./Data1/coord/1504.xyz,8.572,-50.4636578
1505,./Data1/logs/1505.log,./Data1/coord/1505.xyz,8.574,-50.4636577
1506,./Data1/logs/1506.log,./Data1/coord/1506.xyz,8.570,-50.4636578
1507,./Data1/logs/1507.log,./Data1/coord/1507.xyz,8.571,-50.4636577
1508,./Data1/logs/1508.log,./Data1/coord/1508.xyz,8.571,-50.4636578
1509,./Data1/logs/1509.log,./Data1/coord/1509.xyz,8.573,-50.4636577
150,./Data1/logs/150.log,./Data1/coord/150.xyz,3.750,-50.4694277
1510,./Data1/logs/1510.log,./Data1/coord/1510.xyz,8.573,-50.4636577
1511,./Data1/logs/1511.log,./Data1/coord/1511.xyz,8.571,-50.4636578
1512,./Data1/logs/1512.log,./Data1/coord/1512.xyz,8.572,-50.4636578
1513,./Data1/logs/1513.log,./Data1/coord/1513.xyz,8.572,-50.4636577
1514,./Data1/logs/1514.log,./Data1/coord/1514.xyz,8.571,-50.4636577
1515,./Data1/logs/1515.log,./Data1/coord/1515.xyz,8.572,-50.4636578
1516,./Data1/logs/1516.log,./Data1/coord/1516.xyz,8.571,-50.4636577
1517,./Data1/logs/1517.log,./Data1/coord/1517.xyz,8.574,-50.4636577
1518,./Data1/logs/1518.log,./Data1/coord/1518.xyz,8.571,-50.4636578
1519,./Data1/logs/1519.log,./Data1/coord/1519.xyz,8.568,-50.4636578
151,./Data1/logs/151.log,./Data1/coord/151.xyz,3.754,-50.4694277
1520,./Data1/logs/1520.log,./Data1/coord/1520.xyz,8.571,-50.4636578
1521,./Data1/logs/1521.log,./Data1/coord/1521.xyz,8.570,-50.4636576
1522,./Data1/logs/1522.log,./Data1/coord/1522.xyz,7.290,-50.4512429
1523,./Data1/logs/1523.log,./Data1/coord/1523.xyz,7.279,-50.4512431
1524,./Data1/logs/1524.log,./Data1/coord/1524.xyz,7.273,-50.4512435
1525,./Data1/logs/1525.log,./Data1/coord/1525.xyz,7.271,-50.4512436
1526,./Data1/logs/1526.log,./Data1/coord/1526.xyz,7.274,-50.4512435
1527,./Data1/logs/1527.log,./Data1/coord/1527.xyz,7.284,-50.4512431
1528,./Data1/logs/1528.log,./Data1/coord/1528.xyz,7.283,-50.4512431
1529,./Data1/logs/1529.log,./Data1/coord/1529.xyz,7.285,-50.4512430
152,./Data1/logs/152.log,./Data1/coord/152.xyz,3.748,-50.4694276
1530,./Data1/logs/1530.log,./Data1/coord/1530.xyz,7.272,-50.4512436
1531,./Data1/logs/1531.log,./Data1/coord/1531.xyz,7.276,-50.4512434
1532,./Data1/logs/1532.log,./Data1/coord/1532.xyz,7.279,-50.4512433
1533,./Data1/logs/1533.log,./Data1/coord/1533.xyz,7.281,-50.4512430
1534,./Data1/logs/1534.log,./Data1/coord/1534.xyz,7.274,-50.4512435
1535,./Data1/logs/1535.log,./Data1/coord/1535.xyz,7.283,-50.4512429
1536,./Data1/logs/1536.log,./Data1/coord/1536.xyz,7.277,-50.4512434
1537,./Data1/logs/1537.log,./Data1/coord/1537.xyz,7.275,-50.4512435
1538,./Data1/logs/1538.log,./Data1/coord/1538.xyz,7.281,-50.4512432
1539,./Data1/logs/1539.log,./Data1/coord/1539.xyz,7.280,-50.4512432
153,./Data1/logs/153.log,./Data1/coord/153.xyz,3.757,-50.4694277
1540,./Data1/logs/1540.log,./Data1/coord/1540.xyz,2.876,-50.4704447
1541,./Data1/logs/1541.log,./Data1/coord/1541.xyz,2.880,-50.4704445
1542,./Data1/logs/1542.log,./Data1/coord/1542.xyz,2.886,-50.4704446
1543,./Data1/logs/1543.log,./Data1/coord/1543.xyz,2.876,-50.4704446
1544,./Data1/logs/1544.log,./Data1/coord/1544.xyz,2.880,-50.4704446
1545,./Data1/logs/1545.log,./Data1/coord/1545.xyz,2.895,-50.4704444
1546,./Data1/logs/1546.log,./Data1/coord/1546.xyz,2.882,-50.4704442
1547,./Data1/logs/1547.log,./Data1/coord/1547.xyz,2.889,-50.4704445
1548,./Data1/logs/1548.log,./Data1/coord/1548.xyz,2.886,-50.4704445
1549,./Data1/logs/1549.log,./Data1/coord/1549.xyz,2.883,-50.4704446
154,./Data1/logs/154.log,./Data1/coord/154.xyz,3.750,-50.4694277
1550,./Data1/logs/1550.log,./Data1/coord/1550.xyz,2.897,-50.4704444
1551,./Data1/logs/1551.log,./Data1/coord/1551.xyz,2.890,-50.4704445
1552,./Data1/logs/1552.log,./Data1/coord/1552.xyz,2.885,-50.4704444
1553,./Data1/logs/1553.log,./Data1/coord/1553.xyz,2.881,-50.4704446
1554,./Data1/logs/1554.log,./Data1/coord/1554.xyz,5.869,-50.4540684
1555,./Data1/logs/1555.log,./Data1/coord/1555.xyz,7.257,-50.4389190
1556,./Data1/logs/1556.log,./Data1/coord/1556.xyz,2.887,-50.4704446
1557,./Data1/logs/1557.log,./Data1/coord/1557.xyz,2.881,-50.4704446
1558,./Data1/logs/1558.log,./Data1/coord/1558.xyz,2.874,-50.4704446
1559,./Data1/logs/1559.log,./Data1/coord/1559.xyz,2.892,-50.4704445
155,./Data1/logs/155.log,./Data1/coord/155.xyz,3.752,-50.4694277
1560,./Data1/logs/1560.log,./Data1/coord/1560.xyz,7.414,-50.4412935
1561,./Data1/logs/1561.log,./Data1/coord/1561.xyz,6.431,-50.4533938
1562,./Data1/logs/1562.log,./Data1/coord/1562.xyz,6.429,-50.4533937
1563,./Data1/logs/1563.log,./Data1/coord/1563.xyz,6.430,-50.4533939
1564,./Data1/logs/1564.log,./Data1/coord/1564.xyz,6.422,-50.4533936
1565,./Data1/logs/1565.log,./Data1/coord/1565.xyz,6.431,-50.4533939
1566,./Data1/logs/1566.log,./Data1/coord/1566.xyz,6.426,-50.4533938
1567,./Data1/logs/1567.log,./Data1/coord/1567.xyz,6.428,-50.4533938
1568,./Data1/logs/1568.log,./Data1/coord/1568.xyz,6.429,-50.4533939
1569,./Data1/logs/1569.log,./Data1/coord/1569.xyz,6.431,-50.4533939
156,./Data1/logs/156.log,./Data1/coord/156.xyz,3.758,-50.4694277
1570,./Data1/logs/1570.log,./Data1/coord/1570.xyz,5.642,-50.4684677
1571,./Data1/logs/1571.log,./Data1/coord/1571.xyz,6.432,-50.4533935
1572,./Data1/logs/1572.log,./Data1/coord/1572.xyz,6.429,-50.4533938
1573,./Data1/logs/1573.log,./Data1/coord/1573.xyz,6.429,-50.4533938
1574,./Data1/logs/1574.log,./Data1/coord/1574.xyz,6.430,-50.4533939
1575,./Data1/logs/1575.log,./Data1/coord/1575.xyz,6.429,-50.4533938
1576,./Data1/logs/1576.log,./Data1/coord/1576.xyz,6.428,-50.4533936
1577,./Data1/logs/1577.log,./Data1/coord/1577.xyz,6.429,-50.4533938
1578,./Data1/logs/1578.log,./Data1/coord/1578.xyz,6.428,-50.4533938
1579,./Data1/logs/1579.log,./Data1/coord/1579.xyz,6.428,-50.4533937
157,./Data1/logs/157.log,./Data1/coord/157.xyz,3.749,-50.4694277
1580,./Data1/logs/1580.log,./Data1/coord/1580.xyz,4.219,-50.4535239
1581,./Data1/logs/1581.log,./Data1/coord/1581.xyz,4.219,-50.4535239
1582,./Data1/logs/1582.log,./Data1/coord/1582.xyz,4.220,-50.4535239
1583,./Data1/logs/1583.log,./Data1/coord/1583.xyz,4.218,-50.4535239
1584,./Data1/logs/1584.log,./Data1/coord/1584.xyz,4.219,-50.4535238
1585,./Data1/logs/1585.log,./Data1/coord/1585.xyz,4.217,-50.4535238
1586,./Data1/logs/1586.log,./Data1/coord/1586.xyz,4.219,-50.4535238
1587,./Data1/logs/1587.log,./Data1/coord/1587.xyz,4.217,-50.4535238
1588,./Data1/logs/1588.log,./Data1/coord/1588.xyz,4.221,-50.4535239
1589,./Data1/logs/1589.log,./Data1/coord/1589.xyz,4.219,-50.4535239
158,./Data1/logs/158.log,./Data1/coord/158.xyz,3.757,-50.4694277
1590,./Data1/logs/1590.log,./Data1/coord/1590.xyz,4.221,-50.4535239
1591,./Data1/logs/1591.log,./Data1/coord/1591.xyz,4.222,-50.4535240
1592,./Data1/logs/1592.log,./Data1/coord/1592.xyz,4.221,-50.4535239
1593,./Data1/logs/1593.log,./Data1/coord/1593.xyz,4.224,-50.4535240
1594,./Data1/logs/1594.log,./Data1/coord/1594.xyz,4.219,-50.4535238
1595,./Data1/logs/1595.log,./Data1/coord/1595.xyz,4.219,-50.4535238
1596,./Data1/logs/1596.log,./Data1/coord/1596.xyz,4.220,-50.4535239
1597,./Data1/logs/1597.log,./Data1/coord/1597.xyz,4.219,-50.4535239
1598,./Data1/logs/1598.log,./Data1/coord/1598.xyz,4.656,-50.4608286
1599,./Data1/logs/1599.log,./Data1/coord/1599.xyz,7.238,-50.4389192
159,./Data1/logs/159.log,./Data1/coord/159.xyz,3.751,-50.4694276
15,./Data1/logs/15.log,./Data1/coord/15.xyz,5.862,-50.4540682
1600,./Data1/logs/1600.log,./Data1/coord/1600.xyz,9.417,-50.4505885
1601,./Data1/logs/1601.log,./Data1/coord/1601.xyz,7.922,-50.4564044
